date_id,date_time,full_date,day,month,year
482,2017-10-20 01:53:00,2017-10-20,20,10,2017
483,2017-09-14 04:45:00,2017-09-14,14,9,2017
484,2015-06-19 22:42:00,2015-06-19,19,6,2015
485,2015-08-20 03:21:00,2015-08-20,20,8,2015
486,2015-09-22 16:26:00,2015-09-22,22,9,2015
487,2015-10-14 08:42:00,2015-10-14,14,10,2015
488,2015-08-23 17:32:00,2015-08-23,23,8,2015
489,2016-11-22 11:07:00,2016-11-22,22,11,2016
490,2015-09-24 04:10:00,2015-09-24,24,9,2015
491,2017-08-21 22:39:00,2017-08-21,21,8,2017
492,2016-09-20 03:40:00,2016-09-20,20,9,2016
493,2015-09-14 15:24:00,2015-09-14,14,9,2015
494,2015-08-18 20:10:00,2015-08-18,18,8,2015
495,2015-06-20 12:01:00,2015-06-20,20,6,2015
496,2017-10-20 23:58:00,2017-10-20,20,10,2017
497,2017-10-25 04:52:00,2017-10-25,25,10,2017
498,2015-10-13 08:53:00,2015-10-13,13,10,2015
499,2015-08-25 21:02:00,2015-08-25,25,8,2015
500,2017-10-20 11:00:00,2017-10-20,20,10,2017
501,2017-07-14 10:47:00,2017-07-14,14,7,2017
502,2017-10-19 16:05:00,2017-10-19,19,10,2017
503,2017-08-25 15:38:00,2017-08-25,25,8,2017
504,2017-07-18 06:34:00,2017-07-18,18,7,2017
505,2015-10-15 01:10:00,2015-10-15,15,10,2015
506,2016-11-21 18:18:00,2016-11-21,21,11,2016
507,2017-07-13 01:30:00,2017-07-13,13,7,2017
508,2015-10-13 20:26:00,2015-10-13,13,10,2015
509,2017-09-19 03:52:00,2017-09-19,19,9,2017
510,2015-06-16 19:02:00,2015-06-16,16,6,2015
511,2015-09-23 00:30:00,2015-09-23,23,9,2015
512,2017-09-16 12:06:00,2017-09-16,16,9,2017
513,2015-08-18 21:55:00,2015-08-18,18,8,2015
514,2015-06-14 05:22:00,2015-06-14,14,6,2015
515,2015-10-13 10:38:00,2015-10-13,13,10,2015
516,2017-07-28 12:31:00,2017-07-28,28,7,2017
517,2015-09-17 09:16:00,2015-09-17,17,9,2015
518,2015-08-20 06:51:00,2015-08-20,20,8,2015
519,2015-09-18 22:45:00,2015-09-18,18,9,2015
520,2015-10-23 12:43:00,2015-10-23,23,10,2015
521,2015-08-20 20:31:00,2015-08-20,20,8,2015
522,2015-09-25 18:01:00,2015-09-25,25,9,2015
523,2015-09-26 09:26:00,2015-09-26,26,9,2015
524,2017-06-26 20:37:00,2017-06-26,26,6,2017
525,2017-07-27 12:00:00,2017-07-27,27,7,2017
526,2015-06-18 01:09:00,2015-06-18,18,6,2015
527,2016-12-23 16:09:00,2016-12-23,23,12,2016
528,2015-07-27 04:05:00,2015-07-27,27,7,2015
529,2017-06-23 19:03:00,2017-06-23,23,6,2017
530,2015-10-17 14:29:00,2015-10-17,17,10,2015
531,2017-06-24 02:03:00,2017-06-24,24,6,2017
532,2015-10-13 06:47:00,2015-10-13,13,10,2015
533,2015-10-18 06:15:00,2015-10-18,18,10,2015
534,2015-08-18 21:13:00,2015-08-18,18,8,2015
535,2015-09-20 17:30:00,2015-09-20,20,9,2015
536,2017-07-25 14:48:00,2017-07-25,25,7,2017
537,2015-08-19 09:29:00,2015-08-19,19,8,2015
538,2017-06-18 21:20:00,2017-06-18,18,6,2017
539,2017-10-22 21:30:00,2017-10-22,22,10,2017
540,2017-06-25 02:14:00,2017-06-25,25,6,2017
541,2015-08-15 16:30:00,2015-08-15,15,8,2015
542,2017-09-20 20:30:00,2017-09-20,20,9,2017
543,2017-02-24 13:47:00,2017-02-24,24,2,2017
544,2015-01-16 16:58:00,2015-01-16,16,1,2015
545,2017-03-28 23:54:00,2017-03-28,28,3,2017
546,2017-09-24 10:41:00,2017-09-24,24,9,2017
547,2015-09-20 18:12:00,2015-09-20,20,9,2015
548,2015-09-13 07:10:00,2015-09-13,13,9,2015
549,2017-06-22 09:46:00,2017-06-22,22,6,2017
550,2015-06-23 10:26:00,2015-06-23,23,6,2015
551,2015-09-20 12:14:00,2015-09-20,20,9,2015
552,2017-08-13 10:45:00,2017-08-13,13,8,2017
553,2015-07-23 12:30:00,2015-07-23,23,7,2015
554,2015-08-14 10:01:00,2015-08-14,14,8,2015
555,2017-08-19 23:42:00,2017-08-19,19,8,2017
556,2015-10-17 00:28:00,2015-10-17,17,10,2015
557,2015-07-21 06:54:00,2015-07-21,21,7,2015
558,2015-09-16 02:47:00,2015-09-16,16,9,2015
559,2017-08-13 02:41:00,2017-08-13,13,8,2017
560,2015-08-24 02:38:00,2015-08-24,24,8,2015
561,2015-06-15 00:17:00,2015-06-15,15,6,2015
562,2016-11-19 23:33:00,2016-11-19,19,11,2016
563,2017-06-26 22:01:00,2017-06-26,26,6,2017
564,2015-06-21 10:26:00,2015-06-21,21,6,2015
565,2015-10-15 14:08:00,2015-10-15,15,10,2015
566,2017-09-25 21:01:00,2017-09-25,25,9,2017
567,2017-07-24 04:28:00,2017-07-24,24,7,2017
568,2017-06-18 09:04:00,2017-06-18,18,6,2017
569,2017-06-23 23:57:00,2017-06-23,23,6,2017
570,2015-06-18 15:31:00,2015-06-18,18,6,2015
571,2017-06-21 12:03:00,2017-06-21,21,6,2017
572,2015-06-18 06:46:00,2015-06-18,18,6,2015
573,2017-07-24 00:37:00,2017-07-24,24,7,2017
574,2017-09-19 10:52:00,2017-09-19,19,9,2017
575,2015-06-24 09:33:00,2015-06-24,24,6,2015
576,2015-08-13 11:56:00,2015-08-13,13,8,2015
577,2015-07-26 23:11:00,2015-07-26,26,7,2015
578,2015-08-19 21:45:00,2015-08-19,19,8,2015
579,2015-09-18 00:41:00,2015-09-18,18,9,2015
580,2015-06-19 20:15:00,2015-06-19,19,6,2015
581,2017-07-22 01:40:00,2017-07-22,22,7,2017
582,2017-08-15 07:56:00,2017-08-15,15,8,2017
583,2016-09-15 21:01:00,2016-09-15,15,9,2016
584,2015-06-18 16:55:00,2015-06-18,18,6,2015
585,2016-11-23 08:08:00,2016-11-23,23,11,2016
586,2015-10-16 15:42:00,2015-10-16,16,10,2015
587,2015-08-17 12:17:00,2015-08-17,17,8,2015
588,2015-09-21 00:30:00,2015-09-21,21,9,2015
589,2015-09-13 17:41:00,2015-09-13,13,9,2015
590,2015-08-22 05:48:00,2015-08-22,22,8,2015
591,2015-06-23 11:29:00,2015-06-23,23,6,2015
592,2017-08-17 01:38:00,2017-08-17,17,8,2017
593,2017-08-20 22:07:00,2017-08-20,20,8,2017
594,2017-07-16 14:38:00,2017-07-16,16,7,2017
595,2015-08-15 14:23:00,2015-08-15,15,8,2015
596,2015-08-15 01:26:00,2015-08-15,15,8,2015
597,2017-08-21 10:44:00,2017-08-21,21,8,2017
598,2015-08-19 16:08:00,2015-08-19,19,8,2015
599,2015-06-22 23:34:00,2015-06-22,22,6,2015
600,2017-07-20 04:49:00,2017-07-20,20,7,2017
601,2017-09-16 19:06:00,2017-09-16,16,9,2017
602,2015-09-21 06:27:00,2015-09-21,21,9,2015
603,2015-09-27 18:43:00,2015-09-27,27,9,2015
604,2017-07-14 03:26:00,2017-07-14,14,7,2017
605,2016-10-25 12:33:00,2016-10-25,25,10,2016
606,2017-07-23 05:21:00,2017-07-23,23,7,2017
607,2017-06-21 19:45:00,2017-06-21,21,6,2017
608,2016-09-27 17:30:00,2016-09-27,27,9,2016
609,2015-08-23 15:26:00,2015-08-23,23,8,2015
610,2015-10-13 05:22:00,2015-10-13,13,10,2015
611,2017-08-18 21:46:00,2017-08-18,18,8,2017
612,2015-07-17 08:39:00,2015-07-17,17,7,2015
613,2017-07-26 07:37:00,2017-07-26,26,7,2017
614,2017-09-21 05:58:00,2017-09-21,21,9,2017
615,2015-01-18 07:09:00,2015-01-18,18,1,2015
616,2017-03-13 20:35:00,2017-03-13,13,3,2017
617,2017-03-16 19:01:00,2017-03-16,16,3,2017
618,2015-01-21 04:10:00,2015-01-21,21,1,2015
619,2017-02-21 03:27:00,2017-02-21,21,2,2017
620,2017-04-19 01:06:00,2017-04-19,19,4,2017
621,2015-12-21 06:51:00,2015-12-21,21,12,2015
622,2015-11-22 11:37:00,2015-11-22,22,11,2015
623,2015-12-26 00:01:00,2015-12-26,26,12,2015
624,2016-11-14 00:37:00,2016-11-14,14,11,2016
625,2015-12-19 21:34:00,2015-12-19,19,12,2015
626,2015-11-18 18:38:00,2015-11-18,18,11,2015
627,2016-03-19 13:55:00,2016-03-19,19,3,2016
628,2016-09-28 02:15:00,2016-09-28,28,9,2016
629,2016-01-16 02:16:00,2016-01-16,16,1,2016
630,2016-02-20 03:47:00,2016-02-20,20,2,2016
631,2016-02-25 19:01:00,2016-02-25,25,2,2016
632,2016-02-17 08:31:00,2016-02-17,17,2,2016
633,2015-11-16 06:23:00,2015-11-16,16,11,2015
634,2016-02-26 08:41:00,2016-02-26,26,2,2016
635,2016-01-16 07:31:00,2016-01-16,16,1,2016
636,2016-11-23 11:38:00,2016-11-23,23,11,2016
637,2016-01-21 09:26:00,2016-01-21,21,1,2016
638,2016-02-19 14:08:00,2016-02-19,19,2,2016
639,2015-12-16 13:42:00,2015-12-16,16,12,2015
640,2016-01-21 21:21:00,2016-01-21,21,1,2016
641,2016-10-24 10:17:00,2016-10-24,24,10,2016
642,2016-12-26 09:19:00,2016-12-26,26,12,2016
643,2016-03-15 12:52:00,2016-03-15,15,3,2016
644,2015-11-23 16:00:00,2015-11-23,23,11,2015
645,2015-11-15 18:07:00,2015-11-15,15,11,2015
646,2016-01-14 16:17:00,2016-01-14,14,1,2016
647,2015-11-20 02:10:00,2015-11-20,20,11,2015
648,2016-01-27 14:20:00,2016-01-27,27,1,2016
649,2015-11-17 06:33:00,2015-11-17,17,11,2015
650,2016-02-26 02:02:00,2016-02-26,26,2,2016
651,2016-01-23 22:45:00,2016-01-23,23,1,2016
652,2016-03-13 20:14:00,2016-03-13,13,3,2016
653,2016-02-13 23:15:00,2016-02-13,13,2,2016
654,2016-11-25 06:44:00,2016-11-25,25,11,2016
655,2015-10-27 08:09:00,2015-10-27,27,10,2015
656,2016-03-18 16:53:00,2016-03-18,18,3,2016
657,2016-02-23 14:28:00,2016-02-23,23,2,2016
658,2016-03-24 13:02:00,2016-03-24,24,3,2016
659,2016-05-25 13:39:00,2016-05-25,25,5,2016
660,2016-08-18 05:17:00,2016-08-18,18,8,2016
661,2016-05-15 10:51:00,2016-05-15,15,5,2016
662,2016-08-23 13:31:00,2016-08-23,23,8,2016
663,2016-08-25 16:19:00,2016-08-25,25,8,2016
664,2016-04-20 08:58:00,2016-04-20,20,4,2016
665,2016-08-16 10:33:00,2016-08-16,16,8,2016
666,2016-04-15 20:42:00,2016-04-15,15,4,2016
667,2016-12-16 17:23:00,2016-12-16,16,12,2016
668,2016-04-15 09:09:00,2016-04-15,15,4,2016
669,2016-07-14 16:44:00,2016-07-14,14,7,2016
670,2016-08-20 17:54:00,2016-08-20,20,8,2016
671,2016-10-15 23:47:00,2016-10-15,15,10,2016
672,2016-08-18 01:47:00,2016-08-18,18,8,2016
673,2016-06-16 17:28:00,2016-06-16,16,6,2016
674,2016-06-21 18:20:00,2016-06-21,21,6,2016
675,2016-07-24 11:27:00,2016-07-24,24,7,2016
676,2016-08-17 08:16:00,2016-08-17,17,8,2016
677,2016-06-13 20:27:00,2016-06-13,13,6,2016
678,2016-08-16 03:32:00,2016-08-16,16,8,2016
679,2016-06-19 01:10:00,2016-06-19,19,6,2016
680,2016-06-18 18:52:00,2016-06-18,18,6,2016
681,2016-11-28 16:43:00,2016-11-28,28,11,2016
682,2016-05-29 18:54:00,2016-05-29,29,5,2016
683,2016-11-13 08:09:00,2016-11-13,13,11,2016
684,2016-06-22 13:15:00,2016-06-22,22,6,2016
685,2016-07-26 19:31:00,2016-07-26,26,7,2016
686,2016-11-16 23:02:00,2016-11-16,16,11,2016
687,2016-04-16 03:43:00,2016-04-16,16,4,2016
688,2016-06-26 18:09:00,2016-06-26,26,6,2016
689,2016-08-16 08:06:00,2016-08-16,16,8,2016
690,2016-04-18 20:32:00,2016-04-18,18,4,2016
691,2016-06-21 17:17:00,2016-06-21,21,6,2016
692,2016-04-19 22:27:00,2016-04-19,19,4,2016
693,2016-04-24 11:03:00,2016-04-24,24,4,2016
694,2016-05-27 02:47:00,2016-05-27,27,5,2016
695,2016-07-23 19:41:00,2016-07-23,23,7,2016
696,2016-04-20 18:46:00,2016-04-20,20,4,2016
697,2016-06-24 19:12:00,2016-06-24,24,6,2016
698,2016-06-14 12:34:00,2016-06-14,14,6,2016
699,2017-10-17 05:13:00,2017-10-17,17,10,2017
700,2015-09-23 01:54:00,2015-09-23,23,9,2015
701,2015-09-22 23:48:00,2015-09-22,22,9,2015
702,2015-10-20 08:42:00,2015-10-20,20,10,2015
703,2017-08-27 14:35:00,2017-08-27,27,8,2017
704,2015-08-29 12:16:00,2015-08-29,29,8,2015
705,2015-07-24 09:31:00,2015-07-24,24,7,2015
706,2015-08-13 08:05:00,2015-08-13,13,8,2015
707,2017-10-19 03:28:00,2017-10-19,19,10,2017
708,2015-08-14 22:58:00,2015-08-14,14,8,2015
709,2015-09-18 07:41:00,2015-09-18,18,9,2015
710,2015-09-24 08:23:00,2015-09-24,24,9,2015
711,2015-10-20 15:00:00,2015-10-20,20,10,2015
712,2017-06-21 11:42:00,2017-06-21,21,6,2017
713,2015-08-13 10:32:00,2015-08-13,13,8,2015
714,2017-09-15 06:40:00,2017-09-15,15,9,2017
715,2017-07-19 00:48:00,2017-07-19,19,7,2017
716,2015-07-26 22:50:00,2015-07-26,26,7,2015
717,2017-08-14 05:19:00,2017-08-14,14,8,2017
718,2016-09-26 02:58:00,2016-09-26,26,9,2016
719,2015-08-25 22:47:00,2015-08-25,25,8,2015
720,2015-09-20 01:02:00,2015-09-20,20,9,2015
721,2015-08-16 08:36:00,2015-08-16,16,8,2015
722,2017-07-23 18:39:00,2017-07-23,23,7,2017
723,2015-08-24 19:27:00,2015-08-24,24,8,2015
724,2017-06-22 18:31:00,2017-06-22,22,6,2017
725,2016-12-26 02:39:00,2016-12-26,26,12,2016
726,2015-09-23 09:15:00,2015-09-23,23,9,2015
727,2017-09-23 18:34:00,2017-09-23,23,9,2017
728,2015-10-21 17:59:00,2015-10-21,21,10,2015
729,2016-12-19 01:05:00,2016-12-19,19,12,2016
730,2017-06-26 09:25:00,2017-06-26,26,6,2017
731,2015-09-19 09:16:00,2015-09-19,19,9,2015
732,2015-09-14 08:45:00,2015-09-14,14,9,2015
733,2015-10-18 07:39:00,2015-10-18,18,10,2015
734,2015-08-17 15:26:00,2015-08-17,17,8,2015
735,2015-08-23 18:14:00,2015-08-23,23,8,2015
736,2017-08-22 13:42:00,2017-08-22,22,8,2017
737,2015-10-21 13:46:00,2015-10-21,21,10,2015
738,2015-08-29 08:25:00,2015-08-29,29,8,2015
739,2015-07-16 17:56:00,2015-07-16,16,7,2015
740,2015-09-22 18:53:00,2015-09-22,22,9,2015
741,2017-07-22 11:07:00,2017-07-22,22,7,2017
742,2016-10-15 08:22:00,2016-10-15,15,10,2016
743,2017-09-17 21:23:00,2017-09-17,17,9,2017
744,2015-10-16 18:09:00,2015-10-16,16,10,2015
745,2017-09-22 08:14:00,2017-09-22,22,9,2017
746,2017-08-15 11:05:00,2017-08-15,15,8,2017
747,2015-10-19 18:41:00,2015-10-19,19,10,2015
748,2017-07-22 18:50:00,2017-07-22,22,7,2017
749,2015-08-14 08:16:00,2015-08-14,14,8,2015
750,2015-07-15 18:49:00,2015-07-15,15,7,2015
751,2015-09-16 17:09:00,2015-09-16,16,9,2015
752,2015-06-16 14:28:00,2015-06-16,16,6,2015
753,2015-08-13 20:00:00,2015-08-13,13,8,2015
754,2015-08-21 12:17:00,2015-08-21,21,8,2015
755,2017-08-21 01:58:00,2017-08-21,21,8,2017
756,2015-08-20 10:42:00,2015-08-20,20,8,2015
757,2015-10-21 01:10:00,2015-10-21,21,10,2015
758,2015-09-24 12:56:00,2015-09-24,24,9,2015
759,2016-10-20 20:06:00,2016-10-20,20,10,2016
760,2015-06-17 03:26:00,2015-06-17,17,6,2015
761,2015-09-20 15:02:00,2015-09-20,20,9,2015
762,2015-07-22 18:38:00,2015-07-22,22,7,2015
763,2015-08-23 03:52:00,2015-08-23,23,8,2015
764,2016-11-18 10:46:00,2016-11-18,18,11,2016
765,2015-09-21 18:01:00,2015-09-21,21,9,2015
766,2015-09-20 23:27:00,2015-09-20,20,9,2015
767,2015-07-27 20:54:00,2015-07-27,27,7,2015
768,2015-09-21 05:45:00,2015-09-21,21,9,2015
769,2017-07-29 21:27:00,2017-07-29,29,7,2017
770,2015-08-28 22:15:00,2015-08-28,28,8,2015
771,2015-08-13 11:35:00,2015-08-13,13,8,2015
772,2017-07-24 13:34:00,2017-07-24,24,7,2017
773,2017-07-16 22:00:00,2017-07-16,16,7,2017
774,2017-01-18 16:28:00,2017-01-18,18,1,2017
775,2015-06-25 11:50:00,2015-06-25,25,6,2015
776,2017-07-22 14:17:00,2017-07-22,22,7,2017
777,2015-11-18 21:26:00,2015-11-18,18,11,2015
778,2015-12-23 01:15:00,2015-12-23,23,12,2015
779,2016-09-17 09:48:00,2016-09-17,17,9,2016
780,2015-11-25 10:03:00,2015-11-25,25,11,2015
781,2017-11-22 21:17:00,2017-11-22,22,11,2017
782,2017-12-23 00:45:00,2017-12-23,23,12,2017
783,2017-12-22 18:27:00,2017-12-22,22,12,2017
784,2016-01-29 18:32:00,2016-01-29,29,1,2016
785,2015-12-28 19:38:00,2015-12-28,28,12,2015
786,2015-11-21 01:17:00,2015-11-21,21,11,2015
787,2016-01-14 04:01:00,2016-01-14,14,1,2016
788,2016-11-15 16:54:00,2016-11-15,15,11,2016
789,2016-01-20 20:07:00,2016-01-20,20,1,2016
790,2016-02-16 23:46:00,2016-02-16,16,2,2016
791,2017-12-13 05:40:00,2017-12-13,13,12,2017
792,2017-12-21 23:10:00,2017-12-21,21,12,2017
793,2017-11-23 02:54:00,2017-11-23,23,11,2017
794,2015-12-26 08:46:00,2015-12-26,26,12,2015
795,2016-03-21 21:16:00,2016-03-21,21,3,2016
796,2016-03-21 09:00:00,2016-03-21,21,3,2016
797,2017-12-13 04:58:00,2017-12-13,13,12,2017
798,2016-02-20 03:05:00,2016-02-20,20,2,2016
799,2015-11-15 18:49:00,2015-11-15,15,11,2015
800,2016-10-26 17:17:00,2016-10-26,26,10,2016
801,2017-12-18 04:05:00,2017-12-18,18,12,2017
802,2015-11-25 04:05:00,2015-11-25,25,11,2015
803,2016-02-16 02:03:00,2016-02-16,16,2,2016
804,2016-03-18 10:35:00,2016-03-18,18,3,2016
805,2016-01-27 02:04:00,2016-01-27,27,1,2016
806,2016-12-27 16:30:00,2016-12-27,27,12,2016
807,2016-02-20 21:18:00,2016-02-20,20,2,2016
808,2016-01-20 04:43:00,2016-01-20,20,1,2016
809,2017-01-16 09:49:00,2017-01-16,16,1,2017
810,2016-12-20 15:17:00,2016-12-20,20,12,2016
811,2015-11-20 23:53:00,2015-11-20,20,11,2015
812,2016-01-23 10:50:00,2016-01-23,23,1,2016
813,2016-11-15 08:30:00,2016-11-15,15,11,2016
814,2016-03-26 04:58:00,2016-03-26,26,3,2016
815,2016-08-27 03:42:00,2016-08-27,27,8,2016
816,2015-11-23 14:15:00,2015-11-23,23,11,2015
817,2016-10-14 07:08:00,2016-10-14,14,10,2016
818,2016-01-28 07:30:00,2016-01-28,28,1,2016
819,2016-01-20 21:53:00,2016-01-20,20,1,2016
820,2016-12-22 03:22:00,2016-12-22,22,12,2016
821,2017-11-16 19:33:00,2017-11-16,16,11,2017
822,2016-02-15 23:36:00,2016-02-15,15,2,2016
823,2017-11-15 11:19:00,2017-11-15,15,11,2017
824,2015-12-16 14:45:00,2015-12-16,16,12,2015
825,2017-11-16 05:53:00,2017-11-16,16,11,2017
826,2017-11-14 09:44:00,2017-11-14,14,11,2017
827,2017-11-18 13:56:00,2017-11-18,18,11,2017
828,2017-11-16 05:11:00,2017-11-16,16,11,2017
829,2017-11-17 19:01:00,2017-11-17,17,11,2017
830,2017-11-15 03:57:00,2017-11-15,15,11,2017
831,2017-11-16 04:50:00,2017-11-16,16,11,2017
832,2017-11-17 06:03:00,2017-11-17,17,11,2017
833,2017-11-18 19:11:00,2017-11-18,18,11,2017
834,2017-11-15 15:10:00,2017-11-15,15,11,2017
835,2017-11-15 14:49:00,2017-11-15,15,11,2017
836,2017-11-14 07:17:00,2017-11-14,14,11,2017
837,2017-11-15 21:07:00,2017-11-15,15,11,2017
838,2017-11-16 02:23:00,2017-11-16,16,11,2017
839,2017-11-14 06:14:00,2017-11-14,14,11,2017
840,2017-11-16 02:02:00,2017-11-16,16,11,2017
841,2016-03-26 15:29:00,2016-03-26,26,3,2016
842,2016-10-22 09:56:00,2016-10-22,22,10,2016
843,2015-11-20 22:50:00,2015-11-20,20,11,2015
844,2016-01-14 02:16:00,2016-01-14,14,1,2016
845,2015-12-19 18:25:00,2015-12-19,19,12,2015
846,2015-12-19 03:42:00,2015-12-19,19,12,2015
847,2016-01-26 04:00:00,2016-01-26,26,1,2016
848,2015-11-16 07:05:00,2015-11-16,16,11,2015
849,2016-02-24 06:56:00,2016-02-24,24,2,2016
850,2016-01-19 19:15:00,2016-01-19,19,1,2016
851,2016-06-17 11:41:00,2016-06-17,17,6,2016
852,2016-05-19 17:30:00,2016-05-19,19,5,2016
853,2016-07-22 13:34:00,2016-07-22,22,7,2016
854,2016-05-22 03:19:00,2016-05-22,22,5,2016
855,2016-07-22 01:39:00,2016-07-22,22,7,2016
856,2016-04-26 19:07:00,2016-04-26,26,4,2016
857,2016-08-15 07:55:00,2016-08-15,15,8,2016
858,2016-12-17 09:09:00,2016-12-17,17,12,2016
859,2016-07-16 10:46:00,2016-07-16,16,7,2016
860,2016-06-16 03:06:00,2016-06-16,16,6,2016
861,2016-08-17 06:52:00,2016-08-17,17,8,2016
862,2016-05-23 15:24:00,2016-05-23,23,5,2016
863,2016-05-24 21:53:00,2016-05-24,24,5,2016
864,2016-07-19 21:27:00,2016-07-19,19,7,2016
865,2016-07-25 08:29:00,2016-07-25,25,7,2016
866,2016-05-21 02:47:00,2016-05-21,21,5,2016
867,2016-05-23 13:18:00,2016-05-23,23,5,2016
868,2016-07-13 00:26:00,2016-07-13,13,7,2016
869,2016-04-14 19:08:00,2016-04-14,14,4,2016
870,2016-07-14 20:56:00,2016-07-14,14,7,2016
871,2016-07-22 03:03:00,2016-07-22,22,7,2016
872,2016-07-21 08:08:00,2016-07-21,21,7,2016
873,2016-06-20 13:15:00,2016-06-20,20,6,2016
874,2016-04-22 06:09:00,2016-04-22,22,4,2016
875,2016-06-14 15:22:00,2016-06-14,14,6,2016
876,2016-07-27 18:38:00,2016-07-27,27,7,2016
877,2016-06-24 00:59:00,2016-06-24,24,6,2016
878,2016-06-13 20:06:00,2016-06-13,13,6,2016
879,2016-07-26 07:15:00,2016-07-26,26,7,2016
880,2016-04-19 20:00:00,2016-04-19,19,4,2016
881,2016-06-25 17:17:00,2016-06-25,25,6,2016
882,2016-05-23 11:33:00,2016-05-23,23,5,2016
883,2016-07-26 13:33:00,2016-07-26,26,7,2016
884,2016-07-25 17:14:00,2016-07-25,25,7,2016
885,2016-04-14 07:34:00,2016-04-14,14,4,2016
886,2016-07-27 22:08:00,2016-07-27,27,7,2016
887,2016-04-20 11:46:00,2016-04-20,20,4,2016
888,2016-12-14 05:29:00,2016-12-14,14,12,2016
889,2016-04-28 11:24:00,2016-04-28,28,4,2016
890,2016-05-23 04:32:00,2016-05-23,23,5,2016
891,2016-06-19 12:02:00,2016-06-19,19,6,2016
892,2016-12-15 22:49:00,2016-12-15,15,12,2016
893,2016-11-20 02:42:00,2016-11-20,20,11,2016
894,2016-10-17 08:22:00,2016-10-17,17,10,2016
895,2016-11-23 21:48:00,2016-11-23,23,11,2016
896,2016-12-23 23:30:00,2016-12-23,23,12,2016
897,2016-09-18 00:10:00,2016-09-18,18,9,2016
898,2016-09-23 14:21:00,2016-09-23,23,9,2016
899,2016-09-21 23:28:00,2016-09-21,21,9,2016
900,2016-11-15 04:17:00,2016-11-15,15,11,2016
901,2016-10-27 19:12:00,2016-10-27,27,10,2016
902,2017-01-18 02:06:00,2017-01-18,18,1,2017
903,2015-10-20 13:15:00,2015-10-20,20,10,2015
904,2015-09-23 22:34:00,2015-09-23,23,9,2015
905,2015-09-26 16:05:00,2015-09-26,26,9,2015
906,2017-09-26 10:41:00,2017-09-26,26,9,2017
907,2016-10-16 09:35:00,2016-10-16,16,10,2016
908,2015-09-27 20:07:00,2015-09-27,27,9,2015
909,2015-06-25 04:08:00,2015-06-25,25,6,2015
910,2015-09-24 12:14:00,2015-09-24,24,9,2015
911,2017-06-22 14:40:00,2017-06-22,22,6,2017
912,2015-08-27 02:49:00,2015-08-27,27,8,2015
913,2015-06-19 06:35:00,2015-06-19,19,6,2015
914,2016-11-19 07:26:00,2016-11-19,19,11,2016
915,2017-08-17 18:48:00,2017-08-17,17,8,2017
916,2015-06-18 18:20:00,2015-06-18,18,6,2015
917,2017-06-28 19:13:00,2017-06-28,28,6,2017
918,2017-06-23 22:33:00,2017-06-23,23,6,2017
919,2015-06-17 19:54:00,2015-06-17,17,6,2015
920,2015-08-20 01:57:00,2015-08-20,20,8,2015
921,2015-07-20 01:28:00,2015-07-20,20,7,2015
922,2017-09-23 06:39:00,2017-09-23,23,9,2017
923,2015-07-24 00:24:00,2015-07-24,24,7,2015
924,2015-06-15 15:00:00,2015-06-15,15,6,2015
925,2015-07-19 12:30:00,2015-07-19,19,7,2015
926,2015-07-17 19:10:00,2015-07-17,17,7,2015
927,2015-07-22 05:19:00,2015-07-22,22,7,2015
928,2015-08-13 17:33:00,2015-08-13,13,8,2015
929,2017-04-20 10:44:00,2017-04-20,20,4,2017
930,2017-04-17 14:25:00,2017-04-17,17,4,2017
931,2017-04-17 04:57:00,2017-04-17,17,4,2017
932,2017-03-25 12:10:00,2017-03-25,25,3,2017
933,2017-03-22 02:53:00,2017-03-22,22,3,2017
934,2017-03-20 09:12:00,2017-03-20,20,3,2017
935,2017-03-16 18:19:00,2017-03-16,16,3,2017
936,2017-02-22 12:44:00,2017-02-22,22,2,2017
937,2017-02-20 14:08:00,2017-02-20,20,2,2017
938,2017-02-18 22:33:00,2017-02-18,18,2,2017
939,2017-02-16 23:57:00,2017-02-16,16,2,2017
940,2017-02-16 09:14:00,2017-02-16,16,2,2017
941,2017-02-15 09:04:00,2017-02-15,15,2,2017
942,2017-01-27 13:49:00,2017-01-27,27,1,2017
943,2017-01-25 07:52:00,2017-01-25,25,1,2017
944,2017-01-18 04:33:00,2017-01-18,18,1,2017
945,2016-12-28 05:48:00,2016-12-28,28,12,2016
946,2016-12-26 10:22:00,2016-12-26,26,12,2016
947,2016-12-24 11:04:00,2016-12-24,24,12,2016
948,2016-12-22 07:13:00,2016-12-22,22,12,2016
949,2016-12-20 16:20:00,2016-12-20,20,12,2016
950,2016-12-20 12:07:00,2016-12-20,20,12,2016
951,2016-12-18 06:10:00,2016-12-18,18,12,2016
952,2016-12-17 22:07:00,2016-12-17,17,12,2016
953,2016-12-17 20:43:00,2016-12-17,17,12,2016
954,2016-12-17 10:54:00,2016-12-17,17,12,2016
955,2016-12-13 00:45:00,2016-12-13,13,12,2016
956,2016-11-21 21:27:00,2016-11-21,21,11,2016
957,2016-11-16 20:14:00,2016-11-16,16,11,2016
958,2016-11-14 17:05:00,2016-11-14,14,11,2016
959,2016-10-27 09:24:00,2016-10-27,27,10,2016
960,2016-10-23 01:00:00,2016-10-23,23,10,2016
961,2016-10-22 06:26:00,2016-10-22,22,10,2016
962,2016-10-22 01:52:00,2016-10-22,22,10,2016
963,2016-10-18 08:32:00,2016-10-18,18,10,2016
